vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20020612;0845;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020612;1041;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020613;1123;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020613;1227;L   ;011782012    ;0005;0000;000000;CF A  N  S                    ;X0144010101
20020614;0842;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020614;0945;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020614;1127;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020614;1214;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020614;1214;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020615;1017;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020617;0940;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020618;1125;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020619;0932;Q   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020619;0943;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020619;1123;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020619;1731;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020620;1508;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020620;1508;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020621;1122;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020624;1032;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020624;1032;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020624;1849;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020625;0912;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020625;1002;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020625;1131;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020625;1131;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020625;1523;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020626;0833;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020626;1058;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020626;1058;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020626;1058;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020626;1156;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020626;1213;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020626;1547;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020626;1551;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020627;0937;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020627;0937;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020627;1037;Q   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020628;1030;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020628;1030;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020628;1128;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020628;1131;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020628;1511;T   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020628;1721;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020628;1839;H   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020629;1104;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020701;1754;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020702;1046;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020703;1003;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020703;1003;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020703;1104;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020703;1106;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020703;1111;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020703;1209;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020703;1231;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020703;1534;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020703;1716;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020703;1716;T   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020705;0946;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020705;1023;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020705;1058;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020705;1108;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020705;1128;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020706;1705;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020724;1005;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020726;1713;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020729;1017;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020729;1154;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020729;1803;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020731;0951;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020731;0951;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020731;1542;M   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020802;0940;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020807;0902;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020807;0902;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020807;0904;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020807;1112;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020807;1112;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020812;0840;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020812;0854;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020812;0911;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020812;1032;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020812;1548;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020812;1548;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020813;0951;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020813;1100;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020814;1041;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020814;1607;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020814;1653;M   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020815;1058;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020816;0927;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020819;1646;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020820;0840;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020820;0858;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020821;0904;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020821;0904;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020821;0928;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020821;1048;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020822;1036;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020823;1135;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020827;0815;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020827;1507;L   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020828;1028;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020828;1028;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020828;1029;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020828;1054;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020828;1054;E   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020828;1619;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020830;0851;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020830;1029;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020902;0911;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020902;0916;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020902;1003;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020903;0920;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020905;1003;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020905;1003;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020909;0908;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020909;1019;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020912;0906;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020912;0923;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020912;1801;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020913;0842;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20020916;0953;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020917;1548;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020918;1035;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020919;0829;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020920;1549;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020920;1549;X   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020924;0945;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020924;1033;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020924;1118;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20020925;0858;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020926;1222;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20020927;0838;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021001;1106;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021002;1809;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021003;0941;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021007;1035;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021009;1048;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021011;0917;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021015;1629;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20021016;1013;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021016;1013;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20021016;1548;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021017;0950;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021018;1156;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021018;1737;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021021;1053;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021021;1617;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021024;0950;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021025;0943;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021029;1140;L   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021030;1126;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021031;0854;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021031;0900;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021031;0950;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021031;0951;X-  ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021104;0904;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021104;1531;L   ;011782012    ;0004;0000;000000;CF A  N  S                    ;X0144010101
20021105;1019;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021105;1631;X   ;011782012    ;0003;0000;000000;CF A  N  S                    ;X0144010101
20021106;1023;X   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
20021106;1034;E   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021108;1002;H   ;011782012    ;0002;0000;000000;CF A  N  S                    ;X0144010101
20021108;1002;H   ;011782012    ;0001;0000;000000;CF A  N  S                    ;X0144010101
